ncbi_gene_id	gene_symbol	association_type	disease_id	source
NCBIGene:60684	TRAPPC11	MENDELIAN	OMIM:615356	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:3990	LIPC	MENDELIAN	OMIM:614025	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:19	ABCA1	MENDELIAN	OMIM:205400	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:345	APOC3	MENDELIAN	OMIM:614028	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:4254	KITLG	MENDELIAN	OMIM:145250	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:3891	KRT85	MENDELIAN	OMIM:602032	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:4159	MC3R	POLYGENIC	OMIM:602025	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:7849	PAX8	MENDELIAN	OMIM:218700	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:617	BCS1L	MENDELIAN	OMIM:603358	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:392255	GDF6	MENDELIAN	OMIM:615360	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2767	GNA11	MENDELIAN	OMIM:615361	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:3029	HAGH	MENDELIAN	OMIM:614033	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:3162	HMOX1	MENDELIAN	OMIM:614034	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:8722	CTSF	MENDELIAN	OMIM:615362	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2099	ESR1	MENDELIAN	OMIM:615363	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:1785	DNM2	MENDELIAN	OMIM:615368	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:4056	LTC4S	MENDELIAN	OMIM:614037	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:1106	CHD2	MENDELIAN	OMIM:615369	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2624	GATA2	MENDELIAN	OMIM:614038	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:23562	CLDN14	MENDELIAN	OMIM:614035	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:4254	KITLG	MENDELIAN	OMIM:616697	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:10381	TUBB3	MENDELIAN	OMIM:614039	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:140803	TRPM6	MENDELIAN	OMIM:602014	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:83959	SLC4A11	MENDELIAN	OMIM:217400	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:60482	SLC5A7	MENDELIAN	OMIM:158580	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:1373	CPS1	POLYGENIC	OMIM:615371	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:196527	ANO6	MENDELIAN	OMIM:262890	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:57449	PLEKHG5	MENDELIAN	OMIM:615376	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:63976	PRDM16	MENDELIAN	OMIM:615373	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:59	ACTA2	MENDELIAN	OMIM:614042	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:9364	RAB28	MENDELIAN	OMIM:615374	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2702	GJA5	MENDELIAN	OMIM:614049	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:6324	SCN1B	MENDELIAN	OMIM:615377	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:6327	SCN2B	MENDELIAN	OMIM:615378	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:1302	COL11A2	MENDELIAN	OMIM:184840	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:203286	ANKS6	MENDELIAN	OMIM:615382	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:54968	TMEM70	MENDELIAN	OMIM:614052	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:5424	POLD1	MENDELIAN	OMIM:615381	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:10060	ABCC9	MENDELIAN	OMIM:614050	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:6712	SPTBN2	MENDELIAN	OMIM:615386	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:39	ACAT2	MENDELIAN	OMIM:614055	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:28755	TRAC	MENDELIAN	OMIM:615387	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:514	ATP5F1E	MENDELIAN	OMIM:614053	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:268	AMH	MENDELIAN	OMIM:261550	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:269	AMHR2	MENDELIAN	OMIM:261550	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:3848	KRT1	MENDELIAN	OMIM:146590	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:22891	ZNF365	POLYGENIC	OMIM:605990	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:339983	NAT8L	MENDELIAN	OMIM:614063	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:54880	BCOR	MENDELIAN	OMIM:309800	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:8260	NAA10	MENDELIAN	OMIM:309800	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:79583	TMEM231	MENDELIAN	OMIM:615397	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:10717	AP4B1	MENDELIAN	OMIM:614066	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:3052	HCCS	MENDELIAN	OMIM:309801	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:54539	NDUFB11	MENDELIAN	OMIM:309801	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:1349	COX7B	MENDELIAN	OMIM:309801	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:51604	PIGT	MENDELIAN	OMIM:615398	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:11154	AP4S1	MENDELIAN	OMIM:614067	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:65080	MRPL44	MENDELIAN	OMIM:615395	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:4607	MYBPC3	MENDELIAN	OMIM:615396	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2318	FLNC	MENDELIAN	OMIM:614065	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:51604	PIGT	MENDELIAN	OMIM:615399	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:9841	ZBTB24	MENDELIAN	OMIM:614069	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2592	GALT	MENDELIAN	OMIM:230400	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:8517	IKBKG	MENDELIAN	OMIM:301081	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:54440	SASH3	MENDELIAN	OMIM:301082	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2623	GATA1	MENDELIAN	OMIM:301083	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:1180	CLCN1	MENDELIAN	OMIM:255700	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:285362	SUMF1	MENDELIAN	OMIM:272200	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:51284	TLR7	MENDELIAN	OMIM:301080	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:10758	TRAF3IP2	POLYGENIC	OMIM:614070	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:6756	SSX1	MENDELIAN	OMIM:301099	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:89781	HPS4	MENDELIAN	OMIM:614073	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2187	FANCB	MENDELIAN	OMIM:314390	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:7547	ZIC3	MENDELIAN	OMIM:314390	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:11234	HPS5	MENDELIAN	OMIM:614074	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:84343	HPS3	MENDELIAN	OMIM:614072	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:7048	TGFBR2	MENDELIAN	OMIM:133239	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:11178	LZTS1	MENDELIAN	OMIM:133239	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:51741	WWOX	MENDELIAN	OMIM:133239	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:6049	RNF6	MENDELIAN	OMIM:133239	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:1630	DCC	MENDELIAN	OMIM:133239	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:388552	BLOC1S3	MENDELIAN	OMIM:614077	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:54928	BPNT2	MENDELIAN	OMIM:614078	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:79803	HPS6	MENDELIAN	OMIM:614075	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:84062	DTNBP1	MENDELIAN	OMIM:614076	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:51267	CLEC1A	POLYGENIC	OMIM:614079	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:64581	CLEC7A	POLYGENIC	OMIM:614079	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:6121	RPE65	MENDELIAN	OMIM:204100	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:9338	TCEAL1	MENDELIAN	OMIM:301094	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2258	FGF13	MENDELIAN	OMIM:301095	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2035	EPB41	MENDELIAN	OMIM:611804	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2556	GABRA3	MENDELIAN	OMIM:301091	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:9968	MED12	MENDELIAN	OMIM:301068	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:7439	BEST1	MENDELIAN	OMIM:611809	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2651	GCNT2	MENDELIAN	OMIM:116700	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:23556	PIGN	MENDELIAN	OMIM:614080	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:3240	HP	MENDELIAN	OMIM:614081	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:7030	TFE3	MENDELIAN	OMIM:301066	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2189	FANCG	MENDELIAN	OMIM:614082	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:55120	FANCL	MENDELIAN	OMIM:614083	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:4624	MYH6	MENDELIAN	OMIM:614089	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:3815	KIT	MENDELIAN	OMIM:172800	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:9496	TBX4	MENDELIAN	OMIM:147891	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:9075	CLDN2	MENDELIAN	OMIM:301060	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:54361	WNT4	MENDELIAN	OMIM:611812	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:3756	KCNH1	MENDELIAN	OMIM:611816	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:6330	SCN4B	MENDELIAN	OMIM:611819	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:51311	TLR8	MENDELIAN	OMIM:301078	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:859	CAV3	MENDELIAN	OMIM:611818	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:5083	PAX9	MENDELIAN	OMIM:604625	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:57539	WDR35	MENDELIAN	OMIM:614091	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2000	ELF4	MENDELIAN	OMIM:301074	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:23676	SMPX	MENDELIAN	OMIM:301075	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:81704	DOCK8	MENDELIAN	OMIM:243700	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2742	GLRA2	MENDELIAN	OMIM:301076	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:4624	MYH6	POLYGENIC	OMIM:614090	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:93953	GCNA	MENDELIAN	OMIM:301077	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:57505	AARS2	MENDELIAN	OMIM:614096	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:112752	IFT43	MENDELIAN	OMIM:614099	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:847	CAT	MENDELIAN	OMIM:614097	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:3763	KCNJ6	MENDELIAN	OMIM:614098	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:120766137	HRURF	MENDELIAN	OMIM:146550	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:10142	AKAP9	MENDELIAN	OMIM:611820	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2157	F8	MENDELIAN	OMIM:301071	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:5277	PIGA	MENDELIAN	OMIM:301072	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:157570	ESCO2	MENDELIAN	OMIM:216100	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:8288	EPX	MENDELIAN	OMIM:261500	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:4143	MAT1A	MENDELIAN	OMIM:250850	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:871	SERPINH1	POLYGENIC	OMIM:610504	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:10102	TSFM	MENDELIAN	OMIM:610505	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:27235	COQ2	POLYGENIC	OMIM:146500	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:3786	KCNQ3	MENDELIAN	OMIM:121201	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:8462	KLF11	MENDELIAN	OMIM:610508	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:3785	KCNQ2	MENDELIAN	OMIM:121200	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:4125	MAN2B1	MENDELIAN	OMIM:248500	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2707	GJB3	MENDELIAN	OMIM:133200	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:1041	CDSN	MENDELIAN	OMIM:146520	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:57096	RPGRIP1	MENDELIAN	OMIM:608194	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:3158	HMGCS2	MENDELIAN	OMIM:605911	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:4126	MANBA	MENDELIAN	OMIM:248510	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2532	ACKR1	MENDELIAN	OMIM:611862	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2192	FBLN1	MENDELIAN	OMIM:608180	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:84668	HYCC1	MENDELIAN	OMIM:610532	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:23301	EHBP1	POLYGENIC	OMIM:611868	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:9343	EFTUD2	MENDELIAN	OMIM:610536	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:1180	CLCN1	MENDELIAN	OMIM:160800	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:4089	SMAD4	MENDELIAN	OMIM:175050	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:5660	PSAP	MENDELIAN	OMIM:610539	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:6690	SPINK1	MENDELIAN	OMIM:608189	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2737	GLI3	MENDELIAN	OMIM:146510	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:650	BMP2	POLYGENIC	OMIM:235200	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:3077	HFE	MENDELIAN	OMIM:235200	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:9791	PTDSS1	MENDELIAN	OMIM:151050	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:65018	PINK1	MENDELIAN	OMIM:605909	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:145173	B3GLCT	MENDELIAN	OMIM:261540	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2673	GFPT1	MENDELIAN	OMIM:610542	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:775	CACNA1C	MENDELIAN	OMIM:611875	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:783	CACNB2	MENDELIAN	OMIM:611876	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:7134	TNNC1	MENDELIAN	OMIM:611879	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:7168	TPM1	MENDELIAN	OMIM:611878	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:3643	INSR	MENDELIAN	OMIM:610549	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:7038	TG	POLYGENIC	OMIM:608175	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:57623	ZFAT	POLYGENIC	OMIM:608175	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:7137	TNNI3	MENDELIAN	OMIM:611880	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:226	ALDOA	MENDELIAN	OMIM:611881	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:81622	UNC93B1	POLYGENIC	OMIM:610551	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:5961	PRPH2	MENDELIAN	OMIM:608161	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:8701	DNAH11	MENDELIAN	OMIM:611884	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:5345	SERPINF2	MENDELIAN	OMIM:262850	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2733	GLE1	MENDELIAN	OMIM:611890	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:283	ANG	MENDELIAN	OMIM:611895	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:3295	HSD17B4	MENDELIAN	OMIM:261515	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:695	BTK	MENDELIAN	OMIM:307200	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:389434	IYD	MENDELIAN	OMIM:274800	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:3708	ITPR1	MENDELIAN	OMIM:206700	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:64327	LMBR1	MENDELIAN	OMIM:200500	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:7172	TPMT	POLYGENIC	OMIM:610460	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2316	FLNA	MENDELIAN	OMIM:314400	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:324	APC	MENDELIAN	OMIM:175100	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:701	BUB1B	MENDELIAN	OMIM:176430	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:4867	NPHP1	MENDELIAN	OMIM:609583	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:4576	MT-TT	POLYGENIC	OMIM:556500	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2261	FGFR3	MENDELIAN	OMIM:610474	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:50940	PDE11A	MENDELIAN	OMIM:610475	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:1824	DSC2	MENDELIAN	OMIM:610476	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:93589	CACNA2D4	MENDELIAN	OMIM:610478	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:2263	FGFR2	MENDELIAN	OMIM:609579	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:1146	CHRNG	MENDELIAN	OMIM:265000	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:57492	ARID1B	MENDELIAN	OMIM:135900	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:7084	TK2	MENDELIAN	OMIM:609560	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:3973	LHCGR	MENDELIAN	OMIM:176410	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:5573	PRKAR1A	MENDELIAN	OMIM:610489	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:9639	ARHGEF10	MENDELIAN	OMIM:608236	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:25	ABL1	MENDELIAN	OMIM:608232	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
NCBIGene:613	BCR	MENDELIAN	OMIM:608232	ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/mim2gene_medgen
