glycan_ID,order,residue,residue_ID,name,anomer,absolute,ring,parent_ID,site,pubChem
G07695ZT,7,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G07695ZT,8,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G07695ZT,9,N-glycan_b-D-Galp_10,N10,Gal,b,D,p,N9,4,Gal
G07695ZT,10,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G07699XI,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G07699XI,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G07699XI,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G07699XI,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G07699XI,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G07699XI,6,N-glycan_b-D-Galp_44,N44,Gal,b,D,p,N2,3,Gal
G07699XI,7,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G07699XI,8,N-glycan_b-D-Galp_8,N8,Gal,b,D,p,N7,4,Gal
G07699XI,9,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G07699XI,10,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G07699XI,11,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G07947TY,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G07947TY,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G07947TY,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G07947TY,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G07947TY,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G07947TY,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G07947TY,7,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G07947TY,8,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G07947TY,9,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G07947TY,10,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G07947TY,11,N-glycan_b-D-Galp_10,N10,Gal,b,D,p,N9,4,Gal
G07947TY,12,N-glycan_b-D-GlcpNAc_36,N36,GlcNAc,b,D,p,N10,3,GlcNAc
G07947TY,13,N-glycan_b-D-Galp_37,N37,Gal,b,D,p,N36,4,Gal
G07947TY,14,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G07990UY,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcolNAc,o,D,o,no_id,0,GlcNAcol
G07990UY,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G07990UY,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G07990UY,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G07990UY,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G07990UY,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G07990UY,7,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G07990UY,8,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G07990UY,9,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G07990UY,10,N-glycan_a-D-Neup5Ac_13,N13,Neu5Ac,a,D,p,N6,6,Neu5Ac
G07995VK,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G07995VK,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G07995VK,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G07995VK,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G07995VK,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G07995VK,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G07995VK,7,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G07995VK,8,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G07995VK,9,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G07995VK,10,N-glycan_a-D-Neup5Ac_16,N16,Neu5Ac,a,D,p,N6,3,Neu5Ac
G08005PG,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcolNAc,o,D,o,no_id,0,GlcNAcol
G08005PG,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G08005PG,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G08005PG,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G08005PG,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G08005PG,6,N-glycan_b-D-Galp_44,N44,Gal,b,D,p,N2,3,Gal
G08005PG,7,N-glycan_a-D-Neup5Ac_73,N73,Neu5Ac,a,D,p,N44,3,Neu5Ac
G08005PG,8,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G08005PG,9,N-glycan_b-D-Galp_28,N28,Gal,b,D,p,N7,3,Gal
G08005PG,10,N-glycan_a-D-Neup5Ac_33,N33,Neu5Ac,a,D,p,N28,3,Neu5Ac
G08005PG,11,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G08005PG,12,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G08005PG,13,N-glycan_b-D-Galp_86,N86,Gal,b,D,p,N5,3,Gal
G08005PG,14,N-glycan_a-D-Neup5Ac_101,N101,Neu5Ac,a,D,p,N86,3,Neu5Ac
G08005PG,15,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G08005PG,16,N-glycan_b-D-Galp_78,N78,Gal,b,D,p,N9,3,Gal
G08005PG,17,N-glycan_a-D-Neup5Ac_105,N105,Neu5Ac,a,D,p,N78,3,Neu5Ac
G08005PG,18,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G08242BT,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G08242BT,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G08242BT,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G08242BT,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G08242BT,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G08242BT,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G08242BT,7,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G08242BT,8,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G08242BT,9,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G08242BT,10,N-glycan_a-L-Fucp_54,N54,Fuc,a,L,p,N6,2,Fuc
G08242BT,11,N-glycan_a-D-Galp_50,N50,Gal,a,D,p,N6,3,Gal
G08242BT,12,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G08340FW,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G08340FW,2,N-glycan_a-L-Fucp_40,N40,Fuc,a,L,p,NA,3,Fuc
G08340FW,3,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G08340FW,4,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G08340FW,5,N-glycan_b-D-Xylp_E4,NE4,Xyl,b,D,p,NC,2,Xyl
G08340FW,6,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G08340FW,7,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G08340FW,8,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G08364MT,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcolNAc,o,D,o,no_id,0,GlcNAcol
G08364MT,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G08364MT,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G08364MT,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G08364MT,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G08364MT,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G08364MT,7,N-glycan_a-D-Neup5Ac_12,N12,Neu5Ac,a,D,p,N3,6,Neu5Ac
G08364MT,8,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G08364MT,9,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G08364MT,10,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G08364MT,11,N-glycan_a-D-Neup5Ac_13,N13,Neu5Ac,a,D,p,N6,6,Neu5Ac
G08364MT,12,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G08364MT,13,N-glycan_b-D-Galp_10,N10,Gal,b,D,p,N9,4,Gal
G08364MT,14,N-glycan_a-D-Neup5Ac_35,N35,Neu5Ac,a,D,p,N10,6,Neu5Ac
G08429SS,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G08429SS,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G08429SS,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G08429SS,4,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G08429SS,5,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G08429SS,6,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G08456TO,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G08456TO,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G08456TO,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G08456TO,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G08456TO,5,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G08456TO,6,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G08456TO,7,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G08456TO,8,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G08463CD,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G08463CD,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G08463CD,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G08463CD,4,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G08463CD,5,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G08463CD,6,N-glycan_a-L-Fucp_42,N42,Fuc,a,L,p,N5,3,Fuc
G08463CD,7,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G08474XG,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcolNAc,o,D,o,no_id,0,GlcNAcol
G08474XG,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G08474XG,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G08474XG,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G08474XG,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G08474XG,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G08474XG,7,N-glycan_a-L-Fucp_53,N53,Fuc,a,L,p,N3,2,Fuc
G08474XG,8,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G08474XG,9,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G08474XG,10,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G08493GY,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G08493GY,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G08493GY,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G08493GY,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G08493GY,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G08493GY,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G08493GY,7,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G08493GY,8,N-glycan_b-D-Galp_8,N8,Gal,b,D,p,N7,4,Gal
G08493GY,9,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G08493GY,10,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G08493GY,11,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G08493GY,12,N-glycan_b-D-GlcpNAc_59,N59,GlcNAc,b,D,p,N6,3,GlcNAc
G08493GY,13,N-glycan_b-D-Galp_60,N60,Gal,b,D,p,N59,4,Gal
G08493GY,14,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G08493GY,15,N-glycan_b-D-Galp_78,N78,Gal,b,D,p,N9,3,Gal
G08520NM,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G08520NM,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G08520NM,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G08520NM,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G08520NM,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G08520NM,6,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G08520NM,7,N-glycan_a-D-Manp_19,N19,Man,a,D,p,N4,3,Man
G08520NM,8,N-glycan_a-D-Manp_20,N20,Man,a,D,p,N4,6,Man
G08561XZ,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcolNAc,o,D,o,no_id,0,GlcNAcol
G08561XZ,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G08561XZ,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G08561XZ,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G08561XZ,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G08561XZ,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G08561XZ,7,N-glycan_a-D-Neup5Ac_17,N17,Neu5Ac,a,D,p,N3,3,Neu5Ac
G08561XZ,8,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G08561XZ,9,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G08561XZ,10,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G08561XZ,11,N-glycan_a-D-Neup5Ac_13,N13,Neu5Ac,a,D,p,N6,6,Neu5Ac
G08561XZ,12,N-glycan_b-D-GlcpNAc_31,N31,GlcNAc,b,D,p,N4,4,GlcNAc
G08561XZ,13,N-glycan_b-D-Galp_32,N32,Gal,b,D,p,N31,4,Gal
G08561XZ,14,N-glycan_a-D-Neup5Ac_46,N46,Neu5Ac,a,D,p,N32,3,Neu5Ac
G08561XZ,15,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G08577ZR,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G08577ZR,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G08577ZR,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G08577ZR,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G08577ZR,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G08577ZR,6,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G08577ZR,7,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G08577ZR,8,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G08577ZR,9,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G08577ZR,10,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G08896RO,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G08896RO,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G08896RO,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G08896RO,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G08896RO,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G08896RO,6,N-glycan_a-L-Fucp_41,N41,Fuc,a,L,p,N2,3,Fuc
G08896RO,7,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G08896RO,8,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G08896RO,9,N-glycan_a-L-Fucp_18,N18,Fuc,a,L,p,N7,3,Fuc
G08896RO,10,N-glycan_b-D-Galp_8,N8,Gal,b,D,p,N7,4,Gal
G08896RO,11,N-glycan_b-D-GlcpNAc_11,N11,GlcNAc,b,D,p,NC,4,GlcNAc
G08896RO,12,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G08896RO,13,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G08896RO,14,N-glycan_a-L-Fucp_42,N42,Fuc,a,L,p,N5,3,Fuc
G08896RO,15,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G08896RO,16,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G08896RO,17,N-glycan_a-L-Fucp_43,N43,Fuc,a,L,p,N9,3,Fuc
G08896RO,18,N-glycan_b-D-Galp_10,N10,Gal,b,D,p,N9,4,Gal
G08896RO,19,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G09150LP,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G09150LP,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G09150LP,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G09150LP,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G09150LP,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G09150LP,6,N-glycan_b-D-GalpNAc_29,N29,GalNAc,b,D,p,N2,4,GalNAc
G09150LP,7,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G09150LP,8,N-glycan_b-D-Galp_8,N8,Gal,b,D,p,N7,4,Gal
G09150LP,9,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G09150LP,10,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G09150LP,11,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G09150LP,12,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G09362PR,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcolNAc,o,D,o,no_id,0,GlcNAcol
G09362PR,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G09362PR,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G09362PR,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G09362PR,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G09362PR,6,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G09416DG,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G09416DG,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G09416DG,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G09416DG,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G09416DG,5,N-glycan_a-D-Manp_21,N21,Man,a,D,p,N1,2,Man
G09416DG,6,N-glycan_a-D-Manp_22,N22,Man,a,D,p,N21,2,Man
G09416DG,7,N-glycan_a-D-Glcp_25,N25,Glc,a,D,p,N22,3,Glc
G09416DG,8,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G09446VC,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G09446VC,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G09446VC,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G09446VC,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G09446VC,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G09446VC,6,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G09446VC,7,N-glycan_b-D-GlcpNAc_11,N11,GlcNAc,b,D,p,NC,4,GlcNAc
G09446VC,8,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G09446VC,9,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G09446VC,10,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G09452ED,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcolNAc,o,D,o,no_id,0,GlcNAcol
G09452ED,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G09452ED,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G09452ED,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G09452ED,5,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G09452ED,6,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G09452ED,7,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G09482NW,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G09482NW,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G09482NW,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G09482NW,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G09482NW,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G09482NW,6,N-glycan_b-D-GalpNAc_29,N29,GalNAc,b,D,p,N2,4,GalNAc
G09482NW,7,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G09482NW,8,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G09482NW,9,N-glycan_b-D-GalpNAc_30,N30,GalNAc,b,D,p,N5,4,GalNAc
G09576QH,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G09576QH,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
G09576QH,3,N-glycan_core_b-D-Manp,NC,Man,b,D,p,NB,4,Man
G09576QH,4,N-glycan_a-D-Manp_1,N1,Man,a,D,p,NC,3,Man
G09576QH,5,N-glycan_b-D-GlcpNAc_2,N2,GlcNAc,b,D,p,N1,2,GlcNAc
G09576QH,6,N-glycan_b-D-Galp_3,N3,Gal,b,D,p,N2,4,Gal
G09576QH,7,N-glycan_b-D-GlcpNAc_62,N62,GlcNAc,b,D,p,N3,3,GlcNAc
G09576QH,8,N-glycan_b-D-Galp_63,N63,Gal,b,D,p,N62,4,Gal
G09576QH,9,N-glycan_b-D-GlcpNAc_7,N7,GlcNAc,b,D,p,N1,4,GlcNAc
G09576QH,10,N-glycan_b-D-Galp_8,N8,Gal,b,D,p,N7,4,Gal
G09576QH,11,N-glycan_a-D-Manp_4,N4,Man,a,D,p,NC,6,Man
G09576QH,12,N-glycan_b-D-GlcpNAc_5,N5,GlcNAc,b,D,p,N4,2,GlcNAc
G09576QH,13,N-glycan_b-D-Galp_6,N6,Gal,b,D,p,N5,4,Gal
G09576QH,14,N-glycan_b-D-GlcpNAc_59,N59,GlcNAc,b,D,p,N6,3,GlcNAc
G09576QH,15,N-glycan_b-D-Galp_60,N60,Gal,b,D,p,N59,4,Gal
G09576QH,16,N-glycan_b-D-GlcpNAc_9,N9,GlcNAc,b,D,p,N4,6,GlcNAc
G09576QH,17,N-glycan_b-D-Galp_10,N10,Gal,b,D,p,N9,4,Gal
G09576QH,18,N-glycan_b-D-GlcpNAc_36,N36,GlcNAc,b,D,p,N10,3,GlcNAc
G09576QH,19,N-glycan_b-D-Galp_37,N37,Gal,b,D,p,N36,4,Gal
G09576QH,20,N-glycan_a-L-Fucp_15,N15,Fuc,a,L,p,NA,6,Fuc
G09670SR,1,N-glycan_core_b-D-GlcpNAc_A,NA,GlcNAc,b,D,p,no_id,0,GlcNAc
G09670SR,2,N-glycan_core_b-D-GlcpNAc_B,NB,GlcNAc,b,D,p,NA,4,GlcNAc
